https://www.proshop.de/CPU/Intel-Core-i5-13600KF-Raptor-Lake-CPU-14-Kerne-35-GHz-Intel-LGA1700-Intel-Boxed-without-heatsinkfan/3104835	Intel Core i5-13600KF Raptor Lake CPU - 14 Kerne 3.5 GHz - Intel LGA1700 - Intel Boxed without heatsink/fan	369,99 €
https://www.proshop.de/CPU/Intel-Core-i9-13900K-Raptor-Lake-CPU-24-Kerne-3-GHz-Intel-LGA1700-Intel-Boxed-without-heatsinkfan/3104838	Intel Core i9-13900K Raptor Lake CPU - 24 Kerne 3 GHz - Intel LGA1700 - Intel Boxed without heatsink/fan	799,99 €
https://www.proshop.de/CPU/Intel-Core-i5-13600K-Raptor-Lake-CPU-14-Kerne-35-GHz-Intel-LGA1700-Intel-Boxed-without-heatsinkfan/3104834	Intel Core i5-13600K Raptor Lake CPU - 14 Kerne 3.5 GHz - Intel LGA1700 - Intel Boxed without heatsink/fan	399,99 €
https://www.proshop.de/CPU/Intel-Core-i9-13900KF-Raptor-Lake-CPU-24-Kerne-3-GHz-Intel-LGA1700-Intel-Boxed-without-heatsinkfan/3104839	Intel Core i9-13900KF Raptor Lake CPU - 24 Kerne 3 GHz - Intel LGA1700 - Intel Boxed without heatsink/fan	769,99 €
https://www.proshop.de/CPU/Intel-Core-i7-13700K-Raptor-Lake-CPU-16-Kerne-34-GHz-Intel-LGA1700-Intel-Boxed-without-heatsinkfan/3104836	Intel Core i7-13700K Raptor Lake CPU - 16 Kerne 3.4 GHz - Intel LGA1700 - Intel Boxed without heatsink/fan	569,99 €
https://www.proshop.de/CPU/AMD-Ryzen-7-3700X-36-GHz-processor-CPU-8-Kerne-36-GHz-AMD-AM4-Bulk-ohne-Kuehler/3035833	AMD Ryzen 7 3700X / 3.6 GHz processor CPU - 8 Kerne 3.6 GHz - AMD AM4 - Bulk (ohne Kühler)	250,29 €
https://www.proshop.de/CPU/AMD-Ryzen-5-5600X-Wraith-Stealth-CPU-6-Kerne-37-GHz-AMD-AM4-AMD-Boxed-PIB-mit-Kuehler/2884168	AMD Ryzen 5 5600X Wraith Stealth CPU - 6 Kerne 3.7 GHz - AMD AM4 - AMD Boxed (PIB - mit Kühler)	219,00 €
https://www.proshop.de/CPU/Intel-Core-i7-12700KF-Alder-Lake-CPU-12-Kerne-36-GHz-Intel-LGA1700-Intel-Boxed-without-heatsinkfan/2993378	Intel Core i7-12700KF Alder Lake CPU - 12 Kerne 3.6 GHz - Intel LGA1700 - Intel Boxed without heatsink/fan	463,67 €
https://www.proshop.de/CPU/Intel-Core-i7-12700K-Alder-Lake-CPU-12-Kerne-36-GHz-Intel-LGA1700-Intel-Boxed-without-heatsinkfan/2993376	Intel Core i7-12700K Alder Lake CPU - 12 Kerne 3.6 GHz - Intel LGA1700 - Intel Boxed without heatsink/fan	445,05 €
https://www.proshop.de/CPU/AMD-Ryzen-9-5950X-CPU-16-Kerne-34-GHz-AMD-AM4-AMD-Boxed-WOF-kein-Kuehler/2884175	AMD Ryzen 9 5950X CPU - 16 Kerne 3.4 GHz - AMD AM4 - AMD Boxed (WOF - kein Kühler)	619,00 €
https://www.proshop.de/CPU/AMD-Ryzen-9-7950X-CPU-16-Kerne-45-GHz-AMD-AM5-AMD-Boxed-WOF-kein-Kuehler/3098705	AMD Ryzen 9 7950X CPU - 16 Kerne 4.5 GHz - AMD AM5 - AMD Boxed (WOF - kein Kühler)	859,90 €
https://www.proshop.de/CPU/Intel-Core-i9-11900K-Rocket-Lake-CPU-8-Kerne-35-GHz-Intel-LGA1200-Intel-Boxed-without-heatsinkfan/2918963	Intel Core i9-11900K Rocket Lake CPU - 8 Kerne 3.5 GHz - Intel LGA1200 - Intel Boxed without heatsink/fan	405,31 €
https://www.proshop.de/CPU/AMD-Ryzen-9-7900X-CPU-12-Kerne-47-GHz-AMD-AM5-AMD-Boxed-WOF-kein-Kuehler/3098703	AMD Ryzen 9 7900X CPU - 12 Kerne 4.7 GHz - AMD AM5 - AMD Boxed (WOF - kein Kühler)	679,90 €
https://www.proshop.de/CPU/Intel-Core-i7-13700KF-Raptor-Lake-CPU-16-Kerne-34-GHz-Intel-LGA1700-Intel-Boxed-without-heatsinkfan/3104837	Intel Core i7-13700KF Raptor Lake CPU - 16 Kerne 3.4 GHz - Intel LGA1700 - Intel Boxed without heatsink/fan	539,99 €
https://www.proshop.de/CPU/Intel-Core-i9-12900K-Alder-Lake-CPU-16-Kerne-32-GHz-Intel-LGA1700-Intel-Boxed-without-heatsinkfan/2993380	Intel Core i9-12900K Alder Lake CPU - 16 Kerne 3.2 GHz - Intel LGA1700 - Intel Boxed without heatsink/fan	617,17 €
https://www.proshop.de/CPU/AMD-Ryzen-7-5800X3D-CPU-8-Kerne-34-GHz-AMD-AM4-AMD-Boxed-WOF-kein-Kuehler/3056709	AMD Ryzen 7 5800X3D CPU - 8 Kerne 3.4 GHz - AMD AM4 - AMD Boxed (WOF - kein Kühler)	449,90 €
https://www.proshop.de/CPU/AMD-Ryzen-5-7600X-CPU-6-Kerne-47-GHz-AMD-AM5-AMD-Boxed-WOF-kein-Kuehler/3098699	AMD Ryzen 5 7600X CPU - 6 Kerne 4.7 GHz - AMD AM5 - AMD Boxed (WOF - kein Kühler)	369,90 €
